pitch_id,game_date,game_pk,game_type,at_bat_number,pitch_number,inning,inning_topbot,outs_when_up,home_team,away_team,player_name,pitcher,batter,stand,p_throws,balls,strikes,count,pitcher_advantage_count,is_two_strike,is_first_pitch,times_through_order,pitch_type,pitch_name,pitch_name_raw,description,events,type,bb_type,is_strike,is_swing,is_contact,is_whiff,is_csw,is_in_zone,is_chase,zone,release_speed,effective_speed,release_spin_rate,release_extension,release_pos_x,release_pos_y,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,sz_top,sz_bot,arm_angle,launch_speed,launch_angle,hit_distance_sc,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,delta_run_exp,bat_speed,swing_length,is_hard_hit,home_score,away_score,bat_score,fld_score,has_video,video_url,video_level,video_notes
824238_14_1,2026-08-13,824238,R,14,1,2,Bot,2,DET,CLE,"Messick, Parker",800048,703601,L,L,0,0,0-0,False,False,True,1,FF,Four-Seam Fastball,4-Seam Fastball,foul,none,S,none,True,True,True,False,False,True,False,1,94.8,95.6,2183,6.6,0.9,53.93,5.38,0.35,1.24,-0.461985365,2.775274233,3.179634186,1.604675197,44.1,77.8,40.0,248.0,,,,-0.038,70.7,6.6,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-foul-to-max-clark?partnerId=web_multimedia-search_video-share,Pitch,
824238_13_3,2026-08-13,824238,R,13,3,2,Bot,1,DET,CLE,"Messick, Parker",800048,701678,R,L,2,0,2-0,False,False,False,1,CH,Changeup,Changeup,hit_into_play,field_out,X,line_drive,False,True,True,False,False,True,False,6,85.4,85.5,2040,6.3,1.4,54.16,5.29,1.24,0.38,0.63191478,2.158435547,3.087483596,1.558169291,38.6,93.7,20.0,311.0,0.303,0.342,0.0,-0.335,64.9,6.7,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-in-play-out-s-to-hao-yu-lee?partnerId=web_multimedia-search_video-share,Pitch,
824238_13_2,2026-08-13,824238,R,13,2,2,Bot,1,DET,CLE,"Messick, Parker",800048,701678,R,L,1,0,1-0,False,False,False,1,CH,Changeup,Changeup,ball,none,B,none,False,False,False,False,False,False,False,12,84.8,85.0,2029,6.4,1.37,54.14,5.33,1.19,0.11,1.086835873,2.443234173,3.087483596,1.558169291,39.2,,,,,,,0.026,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-ball-to-hao-yu-lee-kn1bqb?partnerId=web_multimedia-search_video-share,Pitch,
824238_13_1,2026-08-13,824238,R,13,1,2,Bot,1,DET,CLE,"Messick, Parker",800048,701678,R,L,0,0,0-0,False,False,True,1,CH,Changeup,Changeup,blocked_ball,none,B,none,False,False,False,False,False,False,False,14,85.4,85.3,2072,6.3,1.36,54.24,5.32,1.28,0.29,0.551926445,0.697193353,3.087483596,1.558169291,37.8,,,,,,,0.039,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-ball-in-dirt-to-hao-yu-lee-wctzsz?partnerId=web_multimedia-search_video-share,Pitch,
824238_12_8,2026-08-13,824238,R,12,8,2,Bot,1,DET,CLE,"Messick, Parker",800048,679529,R,L,3,2,3-2,False,True,False,1,CH,Changeup,Changeup,hit_into_play,single,X,ground_ball,False,True,True,False,False,True,False,8,86.9,87.3,2012,6.4,1.29,54.06,5.24,1.18,0.22,-0.114090431,1.805953682,3.232291667,1.63125,37.9,43.7,-62.0,1.0,0.232,0.209,0.9,0.333,74.5,8.3,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-in-play-no-out-to-spencer-torkelson?partnerId=web_multimedia-search_video-share,Pitch,
824238_12_7,2026-08-13,824238,R,12,7,2,Bot,1,DET,CLE,"Messick, Parker",800048,679529,R,L,2,2,2-2,False,True,False,1,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,13,96.3,96.9,2206,6.7,0.84,53.83,5.31,0.52,1.36,-1.195475835,1.196209846,3.232291667,1.63125,40.3,,,,,,,0.111,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-ball-to-spencer-torkelson-csbkzw?partnerId=web_multimedia-search_video-share,Pitch,
824238_12_6,2026-08-13,824238,R,12,6,2,Bot,1,DET,CLE,"Messick, Parker",800048,679529,R,L,2,2,2-2,False,True,False,1,FF,Four-Seam Fastball,4-Seam Fastball,foul,none,S,none,True,True,True,False,False,True,False,2,96.4,97.0,2320,6.5,0.96,53.99,5.38,0.44,1.52,0.260878743,3.199944805,3.232291667,1.63125,40.9,75.4,65.0,187.0,,,,0.0,70.7,7.1,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-foul-to-spencer-torkelson-duzamo?partnerId=web_multimedia-search_video-share,Pitch,
824238_12_5,2026-08-13,824238,R,12,5,2,Bot,1,DET,CLE,"Messick, Parker",800048,679529,R,L,2,2,2-2,False,True,False,1,CH,Changeup,Changeup,foul,none,S,none,True,True,True,False,False,False,True,14,87.1,87.8,1977,6.4,1.16,54.09,5.36,1.01,0.33,0.277083476,1.390213086,3.232291667,1.63125,40.8,26.9,27.0,37.0,,,,0.0,70.7,7.0,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-foul-to-spencer-torkelson-siqjjf?partnerId=web_multimedia-search_video-share,Pitch,
824238_12_4,2026-08-13,824238,R,12,4,2,Bot,1,DET,CLE,"Messick, Parker",800048,679529,R,L,1,2,1-2,True,True,False,1,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,14,94.9,95.9,2205,6.6,0.96,53.88,5.38,0.49,1.31,0.973326367,2.163586114,3.232291667,1.63125,45.1,,,,,,,0.052,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-ball-to-spencer-torkelson-bs8oak?partnerId=web_multimedia-search_video-share,Pitch,
824238_12_3,2026-08-13,824238,R,12,3,2,Bot,1,DET,CLE,"Messick, Parker",800048,679529,R,L,1,1,1-1,False,False,False,1,CU,Curveball,Curveball,called_strike,none,S,none,True,False,False,False,True,True,False,7,80.2,80.8,2244,6.7,1.08,53.78,5.38,-1.06,-0.67,-0.314793083,1.852568086,3.232291667,1.63125,42.7,,,,,,,-0.071,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-called-strike-to-spencer-torkelson-aobi9f?partnerId=web_multimedia-search_video-share,Pitch,
824238_12_2,2026-08-13,824238,R,12,2,2,Bot,1,DET,CLE,"Messick, Parker",800048,679529,R,L,0,1,0-1,True,False,False,1,CH,Changeup,Changeup,ball,none,B,none,False,False,False,False,False,False,False,14,87.1,87.5,2139,6.2,1.29,54.26,5.36,1.19,0.22,0.664824091,1.289043523,3.232291667,1.63125,37.7,,,,,,,0.033,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-ball-to-spencer-torkelson-dqajw1?partnerId=web_multimedia-search_video-share,Pitch,
824238_12_1,2026-08-13,824238,R,12,1,2,Bot,1,DET,CLE,"Messick, Parker",800048,679529,R,L,0,0,0-0,False,False,True,1,FF,Four-Seam Fastball,4-Seam Fastball,called_strike,none,S,none,True,False,False,False,True,True,False,2,94.6,95.6,2233,6.5,1.02,53.99,5.42,0.56,1.29,0.110517865,2.9787305,3.232291667,1.63125,40.6,,,,,,,-0.041,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-called-strike-to-spencer-torkelson-ofadtw?partnerId=web_multimedia-search_video-share,Pitch,
824238_11_3,2026-08-13,824238,R,11,3,2,Bot,0,DET,CLE,"Messick, Parker",800048,680664,R,L,1,1,1-1,False,False,False,1,FF,Four-Seam Fastball,4-Seam Fastball,hit_into_play,field_out,X,fly_ball,False,True,True,False,False,True,False,6,94.3,95.1,2197,6.5,1.05,53.98,5.42,0.42,1.16,0.586359359,2.656101503,3.256865158,1.643651575,40.3,94.7,32.0,324.0,0.131,0.23,0.0,-0.247,75.4,7.6,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-in-play-out-s-to-eduardo-valencia?partnerId=web_multimedia-search_video-share,Pitch,
824238_11_2,2026-08-13,824238,R,11,2,2,Bot,0,DET,CLE,"Messick, Parker",800048,680664,R,L,0,1,0-1,True,False,False,1,CH,Changeup,Changeup,ball,none,B,none,False,False,False,False,False,False,False,14,85.9,85.8,2058,6.3,1.27,54.18,5.4,1.29,0.0,0.613104151,0.796686452,3.256865158,1.643651575,44.7,,,,,,,0.029,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-ball-to-eduardo-valencia-sxp7ki?partnerId=web_multimedia-search_video-share,Pitch,
824238_11_1,2026-08-13,824238,R,11,1,2,Bot,0,DET,CLE,"Messick, Parker",800048,680664,R,L,0,0,0-0,False,False,True,1,CU,Curveball,Curveball,called_strike,none,S,none,True,False,False,False,True,True,False,6,78.1,78.5,2292,6.4,1.05,54.06,5.48,-1.3,-0.43,0.357317699,2.322359563,3.256865158,1.643651575,44.3,,,,,,,-0.042,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-called-strike-to-eduardo-valencia?partnerId=web_multimedia-search_video-share,Pitch,
824238_7_4,2026-08-13,824238,R,7,4,1,Bot,2,DET,CLE,"Messick, Parker",800048,805808,L,L,1,2,1-2,True,True,False,1,SL,Slider,Slider,called_strike,strikeout,S,none,True,False,False,False,True,True,False,7,86.3,87.3,2412,6.7,0.98,53.84,5.42,-0.46,0.22,-0.680199969,1.895294557,3.085728346,1.557283465,45.1,,,,,0.0,0.0,-0.18,,,False,0,0,0,0,True,https://www.mlb.com/video/kevin-mcgonigle-called-out-on-strikes-cmb2dl?partnerId=web_multimedia-search_video-share,Pitch,
824238_7_3,2026-08-13,824238,R,7,3,1,Bot,2,DET,CLE,"Messick, Parker",800048,805808,L,L,0,2,0-2,True,True,False,1,CH,Changeup,Changeup,ball,none,B,none,False,False,False,False,False,False,False,13,86.8,87.0,1846,6.4,1.12,54.12,5.36,1.08,0.16,-0.09996043,0.025823436,3.085728346,1.557283465,39.7,,,,,,,0.026,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-ball-to-kevin-mcgonigle-bjv0xe?partnerId=web_multimedia-search_video-share,Pitch,
824238_7_2,2026-08-13,824238,R,7,2,1,Bot,2,DET,CLE,"Messick, Parker",800048,805808,L,L,0,1,0-1,True,False,False,1,SL,Slider,Slider,foul,none,S,none,True,True,True,False,False,True,False,7,86.7,87.6,2357,6.6,0.91,53.92,5.49,-0.6,0.27,-0.753352002,1.674501692,3.085728346,1.557283465,49.6,62.7,30.0,165.0,,,,-0.061,34.2,6.4,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-foul-to-kevin-mcgonigle-zhsyex?partnerId=web_multimedia-search_video-share,Pitch,
824238_7_1,2026-08-13,824238,R,7,1,1,Bot,2,DET,CLE,"Messick, Parker",800048,805808,L,L,0,0,0-0,False,False,True,1,FF,Four-Seam Fastball,4-Seam Fastball,foul,none,S,none,True,True,True,False,False,True,False,4,94.0,94.3,2218,6.6,0.86,53.92,5.44,0.53,1.47,-0.5019706,2.533339474,3.085728346,1.557283465,42.5,,,,,,,-0.043,72.6,7.1,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-foul-to-kevin-mcgonigle?partnerId=web_multimedia-search_video-share,Pitch,
824238_6_3,2026-08-13,824238,R,6,3,1,Bot,1,DET,CLE,"Messick, Parker",800048,693307,R,L,2,0,2-0,False,False,False,1,SI,Sinker,Sinker,hit_into_play,field_out,X,popup,False,True,True,False,False,True,False,2,92.4,92.7,1980,6.5,0.97,53.97,5.39,1.31,0.78,0.18631526,2.830146804,3.271784777,1.651181102,40.4,90.1,77.0,64.0,0.009,0.011,0.0,-0.38,77.8,7.8,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-in-play-out-s-to-dillon-dingler-clpi8n?partnerId=web_multimedia-search_video-share,Pitch,
824238_6_2,2026-08-13,824238,R,6,2,1,Bot,1,DET,CLE,"Messick, Parker",800048,693307,R,L,1,0,1-0,False,False,False,1,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,12,93.9,94.2,2175,6.6,0.97,53.94,5.43,0.61,1.47,1.062483647,4.1044719,3.271784777,1.651181102,39.4,,,,,,,0.077,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-ball-to-dillon-dingler-udt3na?partnerId=web_multimedia-search_video-share,Pitch,
824238_6_1,2026-08-13,824238,R,6,1,1,Bot,1,DET,CLE,"Messick, Parker",800048,693307,R,L,0,0,0-0,False,False,True,1,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,14,94.2,94.5,2175,6.6,1.09,53.94,5.46,0.73,1.38,1.15475703,2.281980311,3.271784777,1.651181102,40.7,,,,,,,0.042,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-ball-to-dillon-dingler-7c1dko?partnerId=web_multimedia-search_video-share,Pitch,
824238_5_4,2026-08-13,824238,R,5,4,1,Bot,0,DET,CLE,"Messick, Parker",800048,650402,R,L,1,2,1-2,True,True,False,1,CH,Changeup,Changeup,hit_into_play,field_out,X,ground_ball,False,True,True,False,False,False,True,14,84.7,84.5,1899,6.3,1.2,54.21,5.4,1.42,0.3,0.248126275,1.252195188,3.12960958,1.579429134,36.6,73.4,-46.0,1.0,0.176,0.158,0.0,-0.185,62.5,7.0,False,0,0,0,0,True,https://www.mlb.com/video/gleyber-torres-grounds-out-third-baseman-angel-genao-to-first-baseman-nat?partnerId=web_multimedia-search_video-share,Pitch,
824238_5_3,2026-08-13,824238,R,5,3,1,Bot,0,DET,CLE,"Messick, Parker",800048,650402,R,L,0,2,0-2,True,True,False,1,CH,Changeup,Changeup,ball,none,B,none,False,False,False,False,False,False,False,14,84.9,84.6,1919,6.3,1.27,54.23,5.34,1.22,0.02,1.28450152,1.463919527,3.12960958,1.579429134,41.8,,,,,,,0.021,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-ball-to-gleyber-torres-jtpwey?partnerId=web_multimedia-search_video-share,Pitch,
824238_5_2,2026-08-13,824238,R,5,2,1,Bot,0,DET,CLE,"Messick, Parker",800048,650402,R,L,0,1,0-1,True,False,False,1,CU,Curveball,Curveball,called_strike,none,S,none,True,False,False,False,True,False,False,12,76.9,76.8,2199,6.2,1.01,54.26,5.56,-0.69,-0.62,0.839294329,2.370640691,3.12960958,1.579429134,43.4,,,,,,,-0.053,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-called-strike-to-gleyber-torres-ho5wyx?partnerId=web_multimedia-search_video-share,Pitch,
824238_5_1,2026-08-13,824238,R,5,1,1,Bot,0,DET,CLE,"Messick, Parker",800048,650402,R,L,0,0,0-0,False,False,True,1,FF,Four-Seam Fastball,4-Seam Fastball,called_strike,none,S,none,True,False,False,False,True,False,False,12,93.6,94.0,2182,6.4,1.06,54.08,5.52,0.62,1.47,0.453939958,3.387756562,3.12960958,1.579429134,43.2,,,,,,,-0.042,,,False,0,0,0,0,True,https://www.mlb.com/video/parker-messick-called-strike-to-gleyber-torres-ksbsvs?partnerId=web_multimedia-search_video-share,Pitch,
824566_61_4,2026-08-07,824566,R,61,4,7,Bot,2,CWS,CLE,"Messick, Parker",800048,700337,R,L,1,2,1-2,True,True,False,3,CH,Changeup,Changeup,hit_into_play,field_out,X,ground_ball,False,True,True,False,False,False,True,14,87.6,87.9,1616,6.3,1.0,54.21,5.45,1.14,0.09,0.947518138,0.94397289,3.133997703,1.581643701,37.9,76.5,-26.0,2.0,0.028,0.025,0.0,-0.18,61.9,7.6,False,2,8,2,8,True,https://www.mlb.com/video/parker-messick-in-play-out-s-to-edgar-quero-w1pjic?partnerId=web_multimedia-search_video-share,Pitch,
824566_61_3,2026-08-07,824566,R,61,3,7,Bot,2,CWS,CLE,"Messick, Parker",800048,700337,R,L,1,1,1-1,False,False,False,3,FF,Four-Seam Fastball,4-Seam Fastball,foul,none,S,none,True,True,True,False,False,True,False,2,96.2,96.8,2240,6.6,0.84,53.86,5.41,0.38,1.24,0.064742539,2.914324477,3.133997703,1.581643701,41.8,73.1,30.0,231.0,,,,-0.065,69.4,6.2,False,2,8,2,8,True,https://www.mlb.com/video/parker-messick-foul-to-edgar-quero-9nz308?partnerId=web_multimedia-search_video-share,Pitch,
824566_61_2,2026-08-07,824566,R,61,2,7,Bot,2,CWS,CLE,"Messick, Parker",800048,700337,R,L,0,1,0-1,True,False,False,3,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,11,95.7,96.2,2244,6.5,0.8,53.98,5.51,0.3,1.37,-0.141162177,4.107007207,3.133997703,1.581643701,44.0,,,,,,,0.03,,,False,2,8,2,8,True,https://www.mlb.com/video/parker-messick-ball-to-edgar-quero-zwzqmz?partnerId=web_multimedia-search_video-share,Pitch,
824566_61_1,2026-08-07,824566,R,61,1,7,Bot,2,CWS,CLE,"Messick, Parker",800048,700337,R,L,0,0,0-0,False,False,True,3,CH,Changeup,Changeup,called_strike,none,S,none,True,False,False,False,True,True,False,6,86.0,85.5,1544,6.3,1.16,54.18,5.45,1.25,-0.17,0.38008348,2.640375332,3.133997703,1.581643701,39.1,,,,,,,-0.043,,,False,2,8,2,8,True,https://www.mlb.com/video/parker-messick-called-strike-to-edgar-quero-7dhoej?partnerId=web_multimedia-search_video-share,Pitch,
824566_60_6,2026-08-07,824566,R,60,6,7,Bot,1,CWS,CLE,"Messick, Parker",800048,695731,R,L,2,2,2-2,False,True,False,3,FF,Four-Seam Fastball,4-Seam Fastball,swinging_strike,strikeout,S,none,True,True,False,True,True,True,False,2,96.7,97.6,2280,6.6,0.88,53.91,5.47,0.53,1.24,0.124059823,3.387064663,3.284071522,1.65738189,40.4,,,,,0.0,0.0,-0.234,70.3,5.9,False,2,8,2,8,True,https://www.mlb.com/video/braden-montgomery-strikes-out-swinging-dw4aen?partnerId=web_multimedia-search_video-share,Pitch,
824566_60_5,2026-08-07,824566,R,60,5,7,Bot,1,CWS,CLE,"Messick, Parker",800048,695731,R,L,2,2,2-2,False,True,False,3,CH,Changeup,Changeup,foul,none,S,none,True,True,True,False,False,False,True,12,86.8,87.0,1831,6.4,1.09,54.09,5.42,1.13,0.23,0.948550541,2.732442258,3.284071522,1.65738189,37.5,71.2,42.0,262.0,,,,0.0,61.0,6.2,False,2,8,2,8,True,https://www.mlb.com/video/parker-messick-foul-to-braden-montgomery-as9bnr?partnerId=web_multimedia-search_video-share,Pitch,
824566_60_4,2026-08-07,824566,R,60,4,7,Bot,1,CWS,CLE,"Messick, Parker",800048,695731,R,L,1,2,1-2,True,True,False,3,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,12,95.7,96.3,2170,6.5,0.98,53.98,5.47,0.45,1.26,0.924698281,2.772090393,3.284071522,1.65738189,45.8,,,,,,,0.052,,,False,2,8,2,8,True,https://www.mlb.com/video/parker-messick-ball-to-braden-montgomery-5fdmlu?partnerId=web_multimedia-search_video-share,Pitch,
824566_60_3,2026-08-07,824566,R,60,3,7,Bot,1,CWS,CLE,"Messick, Parker",800048,695731,R,L,1,1,1-1,False,False,False,3,CH,Changeup,Changeup,foul,none,S,none,True,True,True,False,False,True,False,8,86.3,86.5,1642,6.4,1.12,54.09,5.43,1.23,0.19,0.057258814,1.872607561,3.284071522,1.65738189,39.9,57.0,-39.0,3.0,,,,-0.071,69.0,7.3,False,2,8,2,8,True,https://www.mlb.com/video/parker-messick-foul-to-braden-montgomery-4orjjl?partnerId=web_multimedia-search_video-share,Pitch,
824566_60_2,2026-08-07,824566,R,60,2,7,Bot,1,CWS,CLE,"Messick, Parker",800048,695731,R,L,0,1,0-1,True,False,False,3,CU,Curveball,Curveball,ball,none,B,none,False,False,False,False,False,False,False,13,80.5,81.0,2243,6.7,0.86,53.82,5.52,-1.18,-0.6,-0.802429181,0.212620278,3.284071522,1.65738189,43.5,,,,,,,0.033,,,False,2,8,2,8,True,https://www.mlb.com/video/parker-messick-ball-to-braden-montgomery-nwekue?partnerId=web_multimedia-search_video-share,Pitch,
824566_60_1,2026-08-07,824566,R,60,1,7,Bot,1,CWS,CLE,"Messick, Parker",800048,695731,R,L,0,0,0-0,False,False,True,3,SI,Sinker,Sinker,foul,none,S,none,True,True,True,False,False,True,False,5,94.3,95.2,2173,6.7,0.97,53.84,5.46,1.04,0.79,0.044770934,2.376260525,3.284071522,1.65738189,39.9,90.5,38.0,310.0,,,,-0.041,67.3,5.9,False,2,8,2,8,True,https://www.mlb.com/video/parker-messick-foul-to-braden-montgomery-b0xkmx?partnerId=web_multimedia-search_video-share,Pitch,
824566_59_2,2026-08-07,824566,R,59,2,7,Bot,0,CWS,CLE,"Messick, Parker",800048,686668,R,L,1,0,1-0,False,False,False,3,FF,Four-Seam Fastball,4-Seam Fastball,hit_into_play,field_out,X,fly_ball,False,True,True,False,False,True,False,7,93.8,94.4,2123,6.6,0.9,53.91,5.51,0.43,1.18,-0.745811332,1.934015911,3.349893373,1.690600394,44.1,93.3,25.0,341.0,0.14,0.185,0.0,-0.303,79.4,7.4,False,2,8,2,8,True,https://www.mlb.com/video/brenton-doyle-flies-out-to-center-fielder-steven-kwan?partnerId=web_multimedia-search_video-share,Pitch,
824566_59_1,2026-08-07,824566,R,59,1,7,Bot,0,CWS,CLE,"Messick, Parker",800048,686668,R,L,0,0,0-0,False,False,True,3,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,12,93.2,93.8,2128,6.6,0.98,53.94,5.56,0.46,1.38,1.128326359,4.078933304,3.349893373,1.690600394,43.1,,,,,,,0.044,,,False,2,8,2,8,True,https://www.mlb.com/video/parker-messick-ball-to-brenton-doyle-hbzegs?partnerId=web_multimedia-search_video-share,Pitch,
824566_55_7,2026-08-07,824566,R,55,7,6,Bot,2,CWS,CLE,"Messick, Parker",800048,695657,L,L,3,2,3-2,False,True,False,3,CH,Changeup,Changeup,swinging_strike,strikeout,S,none,True,True,False,True,True,True,False,8,86.4,86.6,1746,6.5,1.12,54.03,5.35,1.12,0.18,0.013987089,1.985306251,3.340239501,1.685728347,38.0,,,,,0.0,0.0,-0.327,78.2,9.3,False,2,8,2,8,True,https://www.mlb.com/video/colson-montgomery-strikes-out-swinging-yyu1xu?partnerId=web_multimedia-search_video-share,Pitch,
824566_55_6,2026-08-07,824566,R,55,6,6,Bot,2,CWS,CLE,"Messick, Parker",800048,695657,L,L,2,2,2-2,False,True,False,3,CH,Changeup,Changeup,ball,none,B,none,False,False,False,False,False,False,False,12,86.1,85.8,2033,6.2,1.13,54.28,5.48,1.35,0.02,0.743419941,4.20845006,3.340239501,1.685728347,42.3,,,,,,,0.081,,,False,2,8,2,8,True,https://www.mlb.com/video/parker-messick-ball-to-colson-montgomery-j5dnlk?partnerId=web_multimedia-search_video-share,Pitch,
824566_55_5,2026-08-07,824566,R,55,5,6,Bot,2,CWS,CLE,"Messick, Parker",800048,695657,L,L,2,2,2-2,False,True,False,3,FF,Four-Seam Fastball,4-Seam Fastball,foul,none,S,none,True,True,True,False,False,True,False,4,95.7,96.6,2346,6.7,0.85,53.81,5.45,0.18,1.43,-0.767630073,2.432055122,3.340239501,1.685728347,42.7,72.9,42.0,240.0,,,,0.0,75.5,8.7,False,2,8,2,8,True,https://www.mlb.com/video/parker-messick-foul-to-colson-montgomery-oh5cw4?partnerId=web_multimedia-search_video-share,Pitch,
824566_55_4,2026-08-07,824566,R,55,4,6,Bot,2,CWS,CLE,"Messick, Parker",800048,695657,L,L,1,2,1-2,True,True,False,3,FF,Four-Seam Fastball,4-Seam Fastball,ball,none,B,none,False,False,False,False,False,False,False,11,95.2,95.7,2265,6.5,0.94,53.98,5.49,0.46,1.36,-0.226005077,3.998379798,3.340239501,1.685728347,46.2,,,,,,,0.05,,,False,2,8,2,8,True,https://www.mlb.com/video/parker-messick-ball-to-colson-montgomery-39uqoh?partnerId=web_multimedia-search_video-share,Pitch,
824566_55_3,2026-08-07,824566,R,55,3,6,Bot,2,CWS,CLE,"Messick, Parker",800048,695657,L,L,0,2,0-2,True,True,False,3,CH,Changeup,Changeup,blocked_ball,none,B,none,False,False,False,False,False,False,False,14,86.0,86.2,1792,6.4,1.06,54.07,5.52,1.4,0.31,0.143595336,0.306711287,3.340239501,1.685728347,41.2,,,,,,,0.02,,,False,2,8,2,8,True,https://www.mlb.com/video/parker-messick-ball-in-dirt-to-colson-montgomery?partnerId=web_multimedia-search_video-share,Pitch,
824566_55_2,2026-08-07,824566,R,55,2,6,Bot,2,CWS,CLE,"Messick, Parker",800048,695657,L,L,0,1,0-1,True,False,False,3,CH,Changeup,Changeup,foul,none,S,none,True,True,True,False,False,True,False,6,84.8,84.9,1791,6.3,1.12,54.21,5.45,1.25,0.07,0.4086672,2.200435709,3.340239501,1.685728347,38.3,,,,,,,-0.06,75.9,8.8,False,2,8,2,8,True,https://www.mlb.com/video/parker-messick-foul-to-colson-montgomery-ud1q9d?partnerId=web_multimedia-search_video-share,Pitch,
824566_55_1,2026-08-07,824566,R,55,1,6,Bot,2,CWS,CLE,"Messick, Parker",800048,695657,L,L,0,0,0-0,False,False,True,3,SI,Sinker,Sinker,foul,none,S,none,True,True,True,False,False,True,False,5,93.4,94.1,2231,6.5,0.94,54.01,5.46,1.09,0.7,0.129807209,2.441690944,3.340239501,1.685728347,41.4,79.8,-23.0,6.0,,,,-0.04,76.5,7.8,False,2,8,2,8,True,https://www.mlb.com/video/parker-messick-foul-to-colson-montgomery-7t6hgt?partnerId=web_multimedia-search_video-share,Pitch,
824566_54_1,2026-08-07,824566,R,54,1,6,Bot,2,CWS,CLE,"Messick, Parker",800048,545341,R,L,0,0,0-0,False,False,True,3,SI,Sinker,Sinker,hit_into_play,single,X,ground_ball,False,True,True,False,False,True,False,9,93.9,94.4,2069,6.5,1.1,54.04,5.52,1.15,0.71,0.355598172,1.77127021,3.208595801,1.619291339,40.2,111.3,0.0,44.0,0.543,0.489,0.9,0.332,75.9,7.6,True,2,8,2,8,True,https://www.mlb.com/video/parker-messick-in-play-no-out-to-randal-grichuk-2ewrcc?partnerId=web_multimedia-search_video-share,Pitch,
824566_53_1,2026-08-07,824566,R,53,1,6,Bot,1,CWS,CLE,"Messick, Parker",800048,678246,R,L,0,0,0-0,False,False,True,3,FF,Four-Seam Fastball,4-Seam Fastball,hit_into_play,field_out,X,line_drive,False,True,True,False,False,True,False,8,94.5,95.2,2229,6.6,0.89,53.92,5.51,0.3,1.3,-0.21269596,1.931256234,3.290214895,1.660482283,41.9,91.3,25.0,334.0,0.134,0.165,0.0,-0.261,78.9,8.0,False,2,8,2,8,True,https://www.mlb.com/video/parker-messick-in-play-out-s-to-miguel-vargas-aqczmy?partnerId=web_multimedia-search_video-share,Pitch,
824566_52_2,2026-08-07,824566,R,52,2,6,Bot,1,CWS,CLE,"Messick, Parker",800048,808959,L,L,0,1,0-1,True,False,False,3,FF,Four-Seam Fastball,4-Seam Fastball,hit_into_play,home_run,X,fly_ball,False,True,True,False,False,True,False,4,95.8,96.2,2152,6.6,0.76,53.92,5.53,0.52,1.39,-0.291326767,2.400036366,3.296358268,1.663582677,44.1,110.5,42.0,406.0,0.609,1.259,2.0,1.624,80.0,8.1,True,1,8,1,8,True,https://www.mlb.com/video/munetaka-murakami-homers-25-on-a-fly-ball-to-center-field-9mvaen?partnerId=web_multimedia-search_video-share,Pitch,
